Date,Death,Tmin,Tmax
06/07/2000,59,10.70520807,22.87029654
07/07/2000,52,9.678918515,20.26339397
08/07/2000,58,9.908048841,24.70246698
09/07/2000,54,14.10142038,19.86581111
10/07/2000,58,15.02853227,24.02853227
11/07/2000,51,12.65038624,23.74370795
12/07/2000,69,12.57238973,28.12721156
13/07/2000,63,14.36792923,27.64490406
14/07/2000,58,15.27124346,28.77136805
15/07/2000,62,17.17206579,24.8484924
16/07/2000,57,16.01133815,23.73212061
17/07/2000,70,16.9217543,25.40057314
18/07/2000,72,16.09207575,24.12746075
19/07/2000,56,11.89247446,20.02230252
20/07/2000,69,8.100423623,23.64415649
21/07/2000,59,13.03314229,21.51495141
22/07/2000,79,13.51831547,21.21093945
23/07/2000,54,13.03575878,25.17405931
24/07/2000,63,13.97794667,27.92860703
25/07/2000,59,13.94044356,29.27984052
26/07/2000,57,16.26987291,28.35310242
27/07/2000,71,16.89982557,23.75816098
28/07/2000,54,16.82980314,26.72339895
29/07/2000,62,16.85534513,27.76289559
30/07/2000,66,16.82133068,28.16944929
31/07/2000,55,18.11039123,26.77834538
01/08/2000,53,17.8712933,23.0480937
02/08/2000,66,19.12222776,28.23286818
03/08/2000,63,17.87316222,26.34811861
04/08/2000,51,12.23261899,23.17106903
05/08/2000,51,12.83017692,25.45838525
06/08/2000,60,12.64191378,25.30887117
07/08/2000,52,16.73536008,25.09705956
08/08/2000,55,17.41477697,25.69150262
09/08/2000,42,17.96000498,25.13456267
10/08/2000,48,15.98554697,27.28631946
11/08/2000,63,15.04709693,22.59618739
12/08/2000,57,15.14340892,26.13269375
13/08/2000,52,12.69125343,26.52255171
14/08/2000,53,14.15138301,26.73212061
15/08/2000,74,15.55681535,27.69773237
16/08/2000,56,16.19524047,24.24109145
17/08/2000,34,11.23087466,17.24806878
18/08/2000,70,9.478943434,22.03825069
19/08/2000,61,11.5656616,21.57974084
20/08/2000,50,10.50373785,20.06690755
21/08/2000,54,9.727759781,24.11238475
22/08/2000,66,12.015076,23.6996013
23/08/2000,66,14.04497882,18.01470222
24/08/2000,50,14.33254423,23.78619487
25/08/2000,76,13.46922502,26.86020434
26/08/2000,58,14.76912534,26.51283329
27/08/2000,66,15.43147271,23.80650386
28/08/2000,64,8.821081485,21.98766509
29/08/2000,71,9.276227261,26.64340892
30/08/2000,60,18.93521057,27.2600299
31/08/2000,61,17.87403439,29.25218041
01/09/2000,78,17.02878146,29.66396711
02/09/2000,47,11.95365064,15.98180912
03/09/2000,56,10.15948168,21.10839771
04/09/2000,68,9.504734613,18.6162472
05/09/2000,51,4.090082233,16.63867431
06/09/2000,42,3.365686519,19.10590581
07/09/2000,46,7.206952405,23.11637179
08/09/2000,74,11.73361575,24.21629703
09/09/2000,76,10.45527037,23.51906305
10/09/2000,51,8.100049838,25.25940693
11/09/2000,59,15.5380015,20.39621231
12/09/2000,55,16.95003738,25.11238475
13/09/2000,45,11.18963369,21.84413157
14/09/2000,50,13.68813855,18.56491403
15/09/2000,48,12.15312734,17.02367306
16/09/2000,63,8.775604286,12.97707451
17/09/2000,48,8.050336407,17.54385746
18/09/2000,67,7.703962123,19.7955395
19/09/2000,67,10.40717668,25.15686519
20/09/2000,61,10.41004236,27.10129579
21/09/2000,55,12.45751308,19.88749066
22/09/2000,58,7.514328433,15.04061799
23/09/2000,64,8.888612011,13.0782457
24/09/2000,58,7.646648393,15.47794667
25/09/2000,65,1.10378769,14.30014951
26/09/2000,50,1.620358834,15.37901819
27/09/2000,51,4.476825318,17.96523798
28/09/2000,69,-1.060054822,9.01844007
29/09/2000,71,-2.129578869,13.03987042
30/09/2000,81,3.982556691,20.4798156
01/10/2000,57,7.931846499,22.49202592
02/10/2000,67,7.781709444,23.11325692
03/10/2000,57,11.35970596,21.02367306
04/10/2000,74,8.026040369,13.54099178
05/10/2000,60,3.454024421,11.25168203
06/10/2000,75,5.620857214,9.292923
07/10/2000,76,3.443309245,9.849613755
08/10/2000,62,2.459132818,7.188512335
09/10/2000,63,0.755793671,7.545103414
10/10/2000,70,0.281211064,6.117368552
11/10/2000,51,2.001993521,15.13580862
12/10/2000,80,1.809867929,18.54859208
13/10/2000,46,8.225267879,18.64415649
14/10/2000,63,12.4823075,21.27199103
15/10/2000,67,5.030525791,13.21392973
16/10/2000,67,-0.577248941,8.043608273
17/10/2000,68,4.548467481,9.689882881
18/10/2000,68,6.854971343,11.85048592
19/10/2000,46,4.596311986,14.51657114
20/10/2000,59,1.011836531,18.18489908
21/10/2000,56,7.415275355,18.29155245
22/10/2000,65,-0.937702467,9.785945677
23/10/2000,49,-2.960378769,12.86568652
24/10/2000,77,5.088213307,15.20371293
25/10/2000,58,4.512957887,14.60067281
26/10/2000,69,6.937328682,17.8989534
27/10/2000,62,7.071268378,19.45601794
28/10/2000,79,1.306877648,5.297906803
29/10/2000,48,-2.485297782,3.77398455
30/10/2000,62,0.200847246,7.325317717
31/10/2000,71,-2.206703215,9.438076252
01/11/2000,65,-3.148641914,10.43608273
02/11/2000,82,-3.086718166,13.26675804
03/11/2000,59,-1.243957139,13.63967107
04/11/2000,52,-0.322078246,10.25903314
05/11/2000,67,3.574632445,8.567032146
06/11/2000,66,0.968851233,8.766758036
07/11/2000,63,2.975205582,11.49414403
08/11/2000,51,2.153127336,7.657114378
09/11/2000,61,5.66994767,9.98081236
10/11/2000,62,7.328681784,10.38512335
11/11/2000,63,4.760403688,8.815973087
12/11/2000,79,-1.137303763,7.361450287
13/11/2000,51,-0.422626464,7.099800648
14/11/2000,62,3.65985547,7.808995764
15/11/2000,68,-0.350236731,4.609519063
16/11/2000,75,-0.347744829,6.456142537
17/11/2000,68,-0.508970845,6.376650885
18/11/2000,87,-3.029902816,1.806628458
19/11/2000,58,-3.596436581,3.492898081
20/11/2000,58,-1.709568901,4.842761027
21/11/2000,71,-2.552454523,1.316720658
22/11/2000,63,-5.715300274,-2.699227511
23/11/2000,60,-10.772614,-5.064415649
24/11/2000,75,-14.13281834,-4.95302766
25/11/2000,54,-10.54373287,2.62322452
26/11/2000,45,-4.638051333,1.676800399
27/11/2000,74,0.677174184,2.483304261
28/11/2000,71,1.106653377,4.15001246
29/11/2000,72,1.315474707,4.069025667
30/11/2000,79,-0.126339397,1.987291303
01/12/2000,70,-4.769748318,-0.920757538
02/12/2000,59,-8.99040618,-3.039870421
03/12/2000,61,-10.26090207,-0.791427859
04/12/2000,61,-4.387241465,2.90605532
05/12/2000,56,-6.397333666,1.505855968
06/12/2000,84,-13.77498131,-8.273112385
07/12/2000,66,-16.93359083,-7.323199601
08/12/2000,52,-23.99638674,-14.98106155
09/12/2000,67,-21.50436083,-11.31373038
10/12/2000,67,-18.26800399,-2.889857962
11/12/2000,83,-6.728258161,-0.769499128
12/12/2000,76,-14.44144032,-3.159730875
13/12/2000,61,-24.96112634,-11.16795415
14/12/2000,76,-16.16085223,-7.136556192
15/12/2000,71,-18.34388238,-6.215798654
16/12/2000,67,-15.79404436,4.088088712
17/12/2000,69,-0.366807874,8.507600299
18/12/2000,70,-9.824071767,-2.681161226
19/12/2000,63,-13.44069275,-8.761151258
20/12/2000,74,-11.61574882,-6.709319711
21/12/2000,60,-16.11014204,-8.50024919
22/12/2000,78,-12.5630451,-5.979815599
23/12/2000,81,-15.26501371,-10.22339895
24/12/2000,75,-20.06678296,-12.96772988
25/12/2000,53,-18.98604535,-14.10515824
26/12/2000,76,-21.17131822,-9.392848243
27/12/2000,67,-15.52093197,-10.38300523
28/12/2000,74,-15.30338899,-8.664340892
29/12/2000,75,-11.08908547,-5.391103912
30/12/2000,58,-11.3410167,-3.700847246
31/12/2000,70,NaN,NaN
01/01/2001,78,-10.82432096,-7.333291802
02/01/2001,70,-15.43384002,-9.103413905
03/01/2001,84,-13.55968104,-3.1035385
04/01/2001,70,-11.85372539,-4.600672813
05/01/2001,73,-21.07276352,-4.867057065
06/01/2001,77,-8.874408173,-3.278968353
07/01/2001,77,-8.72651383,-3.036132569
08/01/2001,76,-8.82930476,-4.949414403
09/01/2001,74,-15.79990032,-9.220034887
10/01/2001,76,-20.80475953,-7.99140294
11/01/2001,75,-15.60067281,-1.488163469
12/01/2001,72,-18.25118365,-7.613256915
13/01/2001,68,-19.93010217,-2.180289061
14/01/2001,72,-9.148143534,0.84948916
15/01/2001,72,-12.38151009,-5.945551956
16/01/2001,74,-8.651632195,-2.130201844
17/01/2001,75,-16.98666833,-7.728756541
18/01/2001,86,-24.91353102,-5.745826065
19/01/2001,57,-12.4874159,-0.74570147
20/01/2001,67,-25.25579367,-12.28744082
21/01/2001,74,-27.09319711,-9.840767506
22/01/2001,93,-21.72875654,-6.023050087
23/01/2001,78,-14.61088961,-0.484799402
24/01/2001,73,-3.534139048,1.883005233
25/01/2001,80,-13.07699975,-4.930226763
26/01/2001,70,-16.76052828,-2.380513332
27/01/2001,69,-10.22813357,-2.73660603
28/01/2001,76,-17.15424869,-6.674557688
29/01/2001,62,-21.61574882,-2.750186893
30/01/2001,90,-12.6389235,-2.716297035
31/01/2001,71,-9.082232744,-5.33939696
01/02/2001,74,-10.94754548,-5.049215051
02/02/2001,83,-14.90617992,-1.779092948
03/02/2001,93,-16.74831797,-9.326688263
04/02/2001,73,-23.9293546,-8.808871169
05/02/2001,73,-12.60453526,-3.681410416
06/02/2001,81,-5.331672066,0.440443558
07/02/2001,79,-8.799152754,-1.297906803
08/02/2001,64,-17.25492151,-3.788935958
09/02/2001,75,-13.0453526,6.603413905
10/02/2001,87,-13.1893845,0.736730625
11/02/2001,68,-19.1439073,-12.12795913
12/02/2001,53,-23.9368303,-10.00548218
13/02/2001,71,-14.68913531,-3.754173935
14/02/2001,67,-12.07039621,-2.028906055
15/02/2001,88,-12.05631697,-1.222153003
16/02/2001,81,-20.11674558,-4.931971094
17/02/2001,61,-15.37989036,-4.898704211
18/02/2001,82,-22.64702218,-4.933715425
19/02/2001,77,-10.27224022,1.351482681
20/02/2001,67,-2.229628707,2.906802891
21/02/2001,66,-16.95439821,-5.257413406
22/02/2001,75,-25.74532769,-13.272614
23/02/2001,66,-17.58160977,-3.881260902
24/02/2001,73,-19.19411911,-7.936331921
25/02/2001,74,-14.6541241,5.206952405
26/02/2001,82,-4.938699228,2.597807127
27/02/2001,62,-12.50124595,-1.684276103
28/02/2001,74,-20.22676302,-7.567156741
01/03/2001,69,-22.60939447,-9.748691752
02/03/2001,60,-18.66396711,-9.870545726
03/03/2001,80,-20.63904809,-8.212932968
04/03/2001,84,-19.72813357,-4.768502367
05/03/2001,78,-11.39160229,-1.439820583
06/03/2001,81,-3.927361077,1.883877398
07/03/2001,73,-8.520558186,1.110765014
08/03/2001,86,-13.89820583,2.053202093
09/03/2001,75,-2.829180164,2.014453028
10/03/2001,62,-3.473585846,4.666459008
11/03/2001,55,-6.314602542,1.734986295
12/03/2001,73,-16.45514578,-3.597433342
13/03/2001,67,-8.129578869,1.214552704
14/03/2001,79,-2.742212808,2.059307251
15/03/2001,76,-3.488911039,3.479068029
16/03/2001,60,-9.355095938,0.825442312
17/03/2001,56,-11.78893596,2.269748318
18/03/2001,52,-5.963618241,4.258160977
19/03/2001,68,-6.683279342,5.468103663
20/03/2001,70,-5.516695739,7.297283828
21/03/2001,77,-5.778469973,6.554697234
22/03/2001,71,-0.039995016,1.971093945
23/03/2001,68,-0.423374034,0.998006479
24/03/2001,63,-3.308995764,1.552952903
25/03/2001,86,-9.252803389,-1.819461749
26/03/2001,64,-12.08123598,-0.679666085
27/03/2001,52,-9.204211313,0.094318465
28/03/2001,63,-3.289060553,3.141290805
29/03/2001,66,-8.267505607,3.327685024
30/03/2001,67,-1.573760279,3.135933217
31/03/2001,66,-1.186145029,2.01819088
01/04/2001,67,-2.501370546,2.657986544
02/04/2001,60,-4.825940693,4.470470969
03/04/2001,70,-4.298778968,5.809120359
04/04/2001,68,-2.936581111,8.665088462
05/04/2001,65,-3.844131572,9.826314478
06/04/2001,56,-2.182780962,3.936082731
07/04/2001,80,-3.187390979,5.9722153
08/04/2001,80,1.729877897,6.922377274
09/04/2001,67,2.00049838,9.342138051
10/04/2001,61,1.237976576,9.817219038
11/04/2001,56,-1.140044854,11.30949414
12/04/2001,70,2.792798405,8.682407177
13/04/2001,60,3.021056566,9.784450536
14/04/2001,68,0.319337154,10.07238973
15/04/2001,51,-1.34824321,11.26924994
16/04/2001,72,-1.923124844,11.26302018
17/04/2001,72,-0.652255171,8.843757787
18/04/2001,66,-1.919760777,7.381011712
19/04/2001,81,-2.256541241,9.627709943
20/04/2001,61,-1.237478196,15.82930476
21/04/2001,64,0.940194368,20.68091204
22/04/2001,82,9.429230002,19.29192624
23/04/2001,64,2.183403937,20.19125343
24/04/2001,64,5.748691752,20.23025168
25/04/2001,48,0.157363568,14.00186893
26/04/2001,56,0.866807874,18.17243957
27/04/2001,71,4.62247695,18.13605781
28/04/2001,57,-1.416521306,11.54385746
29/04/2001,58,-2.233989534,17.3056317
30/04/2001,63,5.419511587,21.74844256
01/05/2001,61,10.09195116,29.30451034
02/05/2001,89,11.81584849,30.10166957
03/05/2001,77,16.28233242,30.49277349
04/05/2001,70,12.01121356,20.13319213
05/05/2001,63,6.095689011,14.66820334
06/05/2001,64,1.456267132,18.54859208
07/05/2001,70,2.406179915,22.46810366
08/05/2001,64,5.93408921,25.90244206
09/05/2001,50,12.07238973,24.71692001
10/05/2001,69,9.634064291,25.87390979
11/05/2001,76,10.99925243,28.6237229
12/05/2001,72,8.67019686,16.18502367
13/05/2001,51,3.318215799,17.27149265
14/05/2001,57,4.81186145,18.1414154
15/05/2001,60,4.929479193,16.73859955
16/05/2001,53,9.731622228,18.47333666
17/05/2001,53,6.144281086,20.14988786
18/05/2001,63,11.54186394,18.16209818
19/05/2001,79,10.4973835,19.32868178
20/05/2001,71,6.662347371,23.18851233
21/05/2001,70,12.72713681,25.00959382
22/05/2001,56,12.17007227,21.82544231
23/05/2001,54,11.76027909,17.75716422
24/05/2001,51,11.86132569,21.88836282
25/05/2001,52,11.56740593,24.81684525
26/05/2001,57,14.09120359,22.74844256
27/05/2001,66,13.92312484,18.33391478
28/05/2001,53,12.00485921,19.22165462
29/05/2001,48,8.900323947,15.88325442
30/05/2001,47,4.146274608,9.118614503
31/05/2001,51,4.782457015,16.48542238
01/06/2001,62,4.557687516,20.11824072
02/06/2001,69,11.31074009,16.56030401
03/06/2001,87,12.42985298,16.68888612
04/06/2001,65,11.17032146,18.98455021
05/06/2001,70,12.69586344,19.36954897
06/06/2001,80,12.0731373,21.04485422
07/06/2001,58,9.448417643,24.43109893
08/06/2001,53,9.195489659,24.87677548
09/06/2001,54,9.431472714,25.73050087
10/06/2001,69,14.29379517,26.85447296
11/06/2001,73,13.54859208,22.24943932
12/06/2001,49,11.69823075,24.87802143
13/06/2001,83,14.65811114,29.63443808
14/06/2001,70,15.4470471,32.36007974
15/06/2001,86,18.48965861,34.02354847
16/06/2001,90,21.01544979,32.02080738
17/06/2001,75,17.82394717,27.07687516
18/06/2001,63,12.73598306,26.2069524
19/06/2001,52,16.83815101,32.73411413
20/06/2001,73,16.52927984,24.06379267
21/06/2001,75,11.86082731,26.84450536
22/06/2001,65,14.23448791,23.86892599
23/06/2001,73,15.69038126,20.22875654
24/06/2001,69,15.31597309,25.03426364
25/06/2001,69,16.0909544,29.95066035
26/06/2001,59,18.11338151,30.25143284
27/06/2001,57,18.70583105,31.13692998
28/06/2001,56,15.85833541,23.48442562
29/06/2001,73,12.37964117,25.33117369
30/06/2001,55,20.03650635,30.33453775
01/07/2001,66,14.4647396,23.34550212
02/07/2001,53,9.004859208,20.7020932
03/07/2001,67,11.9470471,21.04310989
04/07/2001,55,14.47595315,24.31971094
05/07/2001,68,13.34201346,23.22925492
06/07/2001,60,9.787814603,19.0933217
07/07/2001,56,13.42623972,25.7854473
08/07/2001,47,16.61450287,23.82618988
09/07/2001,48,16.3332918,28.1893845
10/07/2001,58,14.72078246,24.3055071
11/07/2001,60,14.42536756,20.78071268
12/07/2001,56,13.63194617,18.75305258
13/07/2001,63,14.38587092,21.27622726
14/07/2001,50,15.07712435,22.68290556
15/07/2001,51,15.61026663,23.55868428
16/07/2001,54,15.65038624,26.8384002
17/07/2001,61,14.38985796,23.84238724
18/07/2001,51,12.62023424,24.51557438
19/07/2001,51,13.95913282,27.49713431
20/07/2001,55,13.55394966,29.56578619
21/07/2001,67,15.90854722,30.17231498
22/07/2001,67,20.38462497,29.86630949
23/07/2001,76,20.64353352,32.33752803
24/07/2001,69,23.77435834,31.73398953
25/07/2001,66,17.26052828,26.06466484
26/07/2001,51,10.42300025,21.75990531
27/07/2001,72,8.575380015,22.50224271
28/07/2001,64,8.591328183,25.20184401
29/07/2001,69,11.31734363,27.82843259
30/07/2001,67,14.66446549,26.01183653
31/07/2001,66,13.64428109,29.39534014
01/08/2001,77,14.18078744,31.96237229
02/08/2001,71,16.73660603,32.15076003
03/08/2001,66,20.20608024,30.31672066
04/08/2001,53,16.75816098,29.46984799
05/08/2001,78,14.01457762,32.38063793
06/08/2001,67,19.59581361,32.00934463
07/08/2001,61,21.85397458,33.64602542
08/08/2001,71,16.31460254,34.83179666
09/08/2001,72,21.1996013,34.57861949
10/08/2001,82,20.75703962,29.93309245
11/08/2001,84,11.61126339,26.28856217
12/08/2001,73,14.47383504,29.70931971
13/08/2001,71,15.42611513,28.44754548
14/08/2001,78,10.39571393,26.64041864
15/08/2001,70,10.66209818,29.31996013
16/08/2001,58,12.49651134,30.59406927
17/08/2001,65,19.33765263,28.63531024
18/08/2001,56,18.23585846,26.94206329
19/08/2001,67,14.21243459,28.09220035
20/08/2001,57,16.27199103,22.17555445
21/08/2001,61,17.1791677,25.58011463
22/08/2001,51,17.47944181,29.13605781
23/08/2001,48,15.43857463,26.20009968
24/08/2001,66,10.96287067,23.04211313
25/08/2001,46,7.873162223,25.10690257
26/08/2001,63,12.60528283,27.33665587
27/08/2001,71,15.5959382,26.1589833
28/08/2001,68,15.39073013,22.78706703
29/08/2001,58,9.624968851,20.1288313
30/08/2001,70,6.514453028,25.01569898
31/08/2001,60,16.7701221,27.31211064
01/09/2001,50,10.89571393,19.09107899
02/09/2001,68,5.383628208,19.06242213
03/09/2001,47,10.88574632,26.39284824
04/09/2001,67,14.65337653,24.18913531
05/09/2001,50,8.525417393,20.9015699
06/09/2001,63,7.797159232,24.63045103
07/09/2001,61,12.00610516,29.14739596
08/09/2001,80,18.0049838,31.3534762
09/09/2001,60,20.57637678,31.24084226
10/09/2001,59,17.97271368,27.69486668
11/09/2001,69,12.6110142,22.3483678
12/09/2001,64,8.012584102,23.05756292
13/09/2001,45,12.57126838,18.71392973
14/09/2001,63,5.237851981,17.22701221
15/09/2001,60,2.922003489,19.06167456
16/09/2001,46,7.909294792,21.93882382
17/09/2001,79,8.082357339,23.6665836
18/09/2001,62,12.7120608,19.88724147
19/09/2001,64,9.205831049,22.70558186
20/09/2001,61,15.97009718,19.82731124
21/09/2001,62,15.70882133,25.04896586
22/09/2001,53,12.92511837,21.55021181
23/09/2001,58,13.16782955,23.19038126
24/09/2001,60,11.47956641,25.50847246
25/09/2001,60,14.64515325,19.83379018
26/09/2001,64,9.803887366,17.19810615
27/09/2001,54,6.977199103,16.8812609
28/09/2001,58,7.394094194,15.09805632
29/09/2001,48,3.240468477,16.14241216
30/09/2001,63,2.472962871,18.63605781
01/10/2001,79,3.710441067,20.86817842
02/10/2001,51,9.855220533,21.45975579
03/10/2001,49,7.38587092,21.11973586
04/10/2001,63,10.03189634,23.03837528
05/10/2001,65,9.992150511,12.42623972
06/10/2001,54,6.435833541,10.7096935
07/10/2001,58,2.993894842,8.549838026
08/10/2001,58,0.469349614,10.00971842
09/10/2001,63,-1.187640169,13.30139546
10/10/2001,67,8.299028158,20.69823075
11/10/2001,66,9.63207077,23.06852729
12/10/2001,55,11.5480937,17.44293546
13/10/2001,63,11.45576875,20.78756541
14/10/2001,45,11.84612509,21.7045851
15/10/2001,66,11.07189135,17.47520558
16/10/2001,65,6.076127585,18.26974832
17/10/2001,68,3.364440568,10.81285821
18/10/2001,58,1.366932469,7.484176427
19/10/2001,66,0.640543234,14.52878146
20/10/2001,63,7.844629953,15.49514079
21/10/2001,56,6.332045851,15.64490406
22/10/2001,51,3.623598306,11.9241216
23/10/2001,66,1.34973835,15.82706205
24/10/2001,75,11.45900822,16.83005233
25/10/2001,64,8.894218789,17.61500125
26/10/2001,63,4.128083728,7.68913531
27/10/2001,53,2.36743085,6.750311488
28/10/2001,57,-2.517817094,6.643408921
29/10/2001,53,-0.430725143,10.42449539
30/10/2001,57,-1.350361326,7.286444057
31/10/2001,67,-5.556939945,5.973710441
01/11/2001,79,1.212434588,14.62646399
02/11/2001,66,8.939820583,16.10490905
03/11/2001,64,7.410291552,13.28694244
04/11/2001,56,4.680912036,9.604784451
05/11/2001,64,1.573012709,6.876277099
06/11/2001,62,0.240842263,8.997508099
07/11/2001,69,1.626090207,10.9140294
08/11/2001,72,-4.117866932,7.087964117
09/11/2001,59,-0.25429853,4.187017194
10/11/2001,64,-1.743583354,3.398330426
11/11/2001,62,-1.992025916,2.225267879
12/11/2001,70,-4.063668079,2.430351358
13/11/2001,58,-6.816720658,3.710441067
14/11/2001,63,-0.434961376,8.923000249
15/11/2001,76,5.409917767,13.55532021
16/11/2001,58,-0.038998256,11.87154249
17/11/2001,51,-5.401943683,3.402566658
18/11/2001,69,-0.971343135,11.70221779
19/11/2001,57,3.310740095,14.22551707
20/11/2001,63,-1.36768004,6.42449539
21/11/2001,61,-4.004111637,4.127834538
22/11/2001,57,1.594816845,6.036630949
23/11/2001,69,-0.054821829,9.416770496
24/11/2001,68,-0.260902068,13.06329429
25/11/2001,59,8.600299028,16.74582607
26/11/2001,52,6.77448293,11.11562422
27/11/2001,62,-0.573386494,3.524545228
28/11/2001,64,-1.869050586,0.28357837
29/11/2001,73,-4.427984052,0.723648144
30/11/2001,61,-1.642038375,3.959008223
01/12/2001,72,0.465113382,9.55681535
02/12/2001,71,3.171816596,7.3585846
03/12/2001,66,-0.594318465,7.8207077
04/12/2001,56,0.438325442,8.22601545
05/12/2001,69,4.578121106,13.63443808
06/12/2001,61,6.106777972,15.83977075
07/12/2001,49,-0.582855719,5.675056068
08/12/2001,65,-6.709070521,0.873660603
09/12/2001,76,-4.772863195,2.510964366
10/12/2001,78,-4.167081984,6.07500623
11/12/2001,66,-2.670570645,6.59444306
12/12/2001,65,-4.529279841,3.695365064
13/12/2001,64,0.986294543,9.781958634
14/12/2001,67,0.002367306,5.655494642
15/12/2001,60,-6.444306005,-0.454771991
16/12/2001,74,-11.40630451,-2.998380264
17/12/2001,66,-8.879267381,-2.034139048
18/12/2001,72,-3.513331672,1.333914777
19/12/2001,65,-1.556441565,3.08559681
20/12/2001,78,-1.882133068,0.881385497
21/12/2001,60,-5.009718415,-0.926862696
22/12/2001,71,-12.52940444,-4.76364316
23/12/2001,64,-13.49015699,-0.173062547
24/12/2001,54,-5.230625467,1.517567904
25/12/2001,81,-5.881883877,0.595439821
26/12/2001,76,-4.423249439,1.276974832
27/12/2001,80,-7.693745328,-3.061549963
28/12/2001,76,-12.89608771,-2.583354099
29/12/2001,72,-8.535883379,-3.897582856
30/12/2001,73,-8.854971343,-3.033765263
31/12/2001,65,-9.615125841,-4.049838026
01/01/2002,73,-14.62957887,-7.631198605
02/01/2002,67,-11.07600299,-2.153002741
03/01/2002,94,-6.66035385,-1.287191627
04/01/2002,68,-16.18016447,-2.0757538
05/01/2002,78,-4.948791428,1.162347371
06/01/2002,57,-0.681036631,1.581485173
07/01/2002,71,-10.84550212,-2.803015201
08/01/2002,64,-14.22850735,-0.453650635
09/01/2002,72,-2.54672315,1.986419138
10/01/2002,78,-0.09444306,3.458385248
11/01/2002,83,-0.901569898,2.549838026
12/01/2002,76,-6.864315973,0.329180164
13/01/2002,75,-5.191253426,2.347246449
14/01/2002,77,-12.14079242,-6.557189135
15/01/2002,83,-8.88736606,-4.331422876
16/01/2002,75,-9.653376526,-3.989783205
17/01/2002,75,-11.90269125,-2.883752803
18/01/2002,61,-11.33254423,-2.995888363
19/01/2002,76,-20.10316471,-5.765512086
20/01/2002,80,-12.69860454,-0.051706952
21/01/2002,67,-4.16944929,0.52878146
22/01/2002,76,-4.27323698,1.195614254
23/01/2002,78,-6.309244954,5.17069524
24/01/2002,77,-4.840642911,2.394094194
25/01/2002,75,-11.33952155,0.815723897
26/01/2002,73,-6.535758784,5.32020932
27/01/2002,81,-7.847620234,-2.530774981
28/01/2002,62,-9.346249689,2.957762273
29/01/2002,74,-7.347869424,-1.848866185
30/01/2002,72,-11.48704211,-6.341016696
31/01/2002,65,-14.67530526,-9.056441565
01/02/2002,75,-13.65698978,3.505108398
02/02/2002,85,-15.30774981,-8.694119113
03/02/2002,86,-18.52217792,-5.682905557
04/02/2002,77,-12.54136556,-5.322202841
05/02/2002,91,-19.23560927,-11.03937204
06/02/2002,89,-17.40817344,-8.062172938
07/02/2002,75,-12.40294044,0.427111886
08/02/2002,89,-11.07886868,-3.592324944
09/02/2002,84,-20.36892599,-5.654248692
10/02/2002,96,-13.85621729,1.951657114
11/02/2002,85,-16.47022178,-7.618365313
12/02/2002,69,-17.20246698,1.826189883
13/02/2002,72,-16.87303763,-7.387739846
14/02/2002,85,-19.39359581,1.810989285
15/02/2002,84,-1.048716671,5.894218789
16/02/2002,93,-0.260029903,4.290555694
17/02/2002,70,-6.086718166,0.048093695
18/02/2002,64,-14.62646399,-3.792923
19/02/2002,78,-13.25803638,0.955270371
20/02/2002,61,-2.612135559,3.878893596
21/02/2002,75,1.096436581,5.616870172
22/02/2002,80,-3.513082482,1.564540244
23/02/2002,84,-8.595689011,-2.524794418
24/02/2002,89,-11.28756541,-0.780338899
25/02/2002,68,-3.859955146,5.536630949
26/02/2002,73,0.44393222,9.455021181
27/02/2002,90,-2.465237977,2.525168203
28/02/2002,62,-9.704086718,-2.004485422
01/03/2002,64,-6.114752056,1.581858958
02/03/2002,93,-10.88063793,4.223648144
03/03/2002,68,-3.106528781,11.04348368
04/03/2002,80,-13.52043359,-5.996137553
05/03/2002,72,-12.27747321,-2.62297533
06/03/2002,75,-8.945053576,0.522676302
07/03/2002,87,-5.325442312,0.374283578
08/03/2002,88,-5.527410915,1.877647645
09/03/2002,62,-2.570769998,14.28893596
10/03/2002,63,-6.569150262,2.1313232
11/03/2002,98,-9.220408672,-0.702342387
12/03/2002,70,-3.939446798,5.161475206
13/03/2002,89,-2.558310491,7.196735609
14/03/2002,77,-0.356217294,5.00024919
15/03/2002,69,-7.122601545,-2.630077249
16/03/2002,57,-7.074134064,0.662721156
17/03/2002,70,-8.046598555,2.204460503
18/03/2002,65,-3.661848991,1.217293795
19/03/2002,78,-3.334288562,0.838524794
20/03/2002,56,-5.308248193,3.016820334
21/03/2002,70,-6.917767256,0.571891353
22/03/2002,76,-15.86506354,-5.83055071
23/03/2002,87,-13.2651383,-0.242461999
24/03/2002,75,-12.22439571,-3.875280339
25/03/2002,64,-15.71567406,-4.508721655
26/03/2002,70,-14.40580613,0.02878146
27/03/2002,70,-1.932469474,2.066035385
28/03/2002,83,-3.628831298,5.553700473
29/03/2002,73,-5.298903563,7.837528034
30/03/2002,66,2.472838276,8.777722402
31/03/2002,58,0.091452778,10.77560429
01/04/2002,52,1.144031896,4.515823573
02/04/2002,55,0.17904311,6.826812858
03/04/2002,58,-0.271991029,4.304385746
04/04/2002,71,-2.479441814,3.101295789
05/04/2002,73,-3.903812609,4.442063294
06/04/2002,50,-7.087465736,1.648392724
07/04/2002,51,-7.999127835,4.487042113
08/04/2002,70,0.14191378,8.756042861
09/04/2002,70,4.931846499,16.10042362
10/04/2002,73,1.782955395,9.783702965
11/04/2002,71,-1.290929479,13.55893347
